Elspot Prices in DKK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2018;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
30.11.2018;02 - 03;306,69;273,33;273,33;273,33;273,33;273,33;273,33;273,33;314,9;314,9;314,9;314,9;314,9;314,9;273,33;273,33;273,33
30.11.2018;03 - 04;300,49;275,8;275,8;275,8;275,8;275,8;275,8;275,8;306,54;306,54;306,54;306,84;306,84;306,84;275,8;275,8;275,8
30.11.2018;04 - 05;304,37;294,82;294,82;294,82;294,82;294,82;294,82;294,82;304,37;304,37;304,37;308,03;308,03;308,03;294,82;294,82;294,82
30.11.2018;05 - 06;321,46;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24;321,24
30.11.2018;06 - 07;348,03;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8
30.11.2018;07 - 08;362,43;362,35;362,35;362,35;362,35;363,47;362,35;362,35;362,35;362,35;362,35;362,35;362,35;362,35;363,47;363,47;363,47
30.11.2018;08 - 09;365,56;365,41;365,41;365,41;365,41;368,47;365,41;365,41;365,41;365,41;365,41;365,41;365,41;365,41;368,47;393,62;393,62
30.11.2018;09 - 10;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;363,18;416,38;416,38;416,38
30.11.2018;10 - 11;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;359,15;404,44;414,89;414,89
30.11.2018;11 - 12;357,88;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;403,77;423,92;423,92
30.11.2018;12 - 13;357,65;357,58;357,58;357,58;357,58;357,58;357,58;357,58;357,58;357,58;357,58;357,58;357,58;357,58;404,14;427,57;427,57
30.11.2018;13 - 14;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;358,03;403,77;433,47;433,47
30.11.2018;14 - 15;358,4;358,1;358,1;358,1;358,1;363,18;358,1;358,1;358,1;358,1;358,1;358,1;358,1;358,1;404,29;426,01;426,01
30.11.2018;15 - 16;361,76;360,86;360,86;360,86;360,86;375,71;360,86;360,86;360,86;360,86;360,86;360,86;360,86;360,86;433,17;433,17;433,17
30.11.2018;16 - 17;365,26;361,31;361,31;365,49;452,94;373,17;365,49;452,94;365,49;365,49;365,49;361,31;361,31;361,31;452,94;452,94;452,94
30.11.2018;17 - 18;365,79;359,67;359,67;367,28;449,36;374,82;367,28;449,36;367,28;367,28;367,28;359,67;359,67;359,67;403,84;449,36;449,36
30.11.2018;18 - 19;362,43;361,16;361,16;362,58;385,93;367,35;362,58;385,93;362,58;362,58;362,58;361,16;361,16;361,16;367,35;433,17;433,17
30.11.2018;19 - 20;354,52;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59;354,59
30.11.2018;20 - 21;343,7;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85;343,85
30.11.2018;21 - 22;340,71;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79;340,79
30.11.2018;22 - 23;334,15;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3;334,3
30.11.2018;23 - 00;322,43;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51;322,51
01.12.2018;00 - 01;331,31;322,73;322,73;322,73;322,73;322,73;322,73;322,73;339,3;339,3;339,3;329,75;329,75;329,75;322,73;322,73;322,73
01.12.2018;01 - 02;324,22;314,08;314,08;314,08;314,08;314,08;314,08;314,08;326,69;326,69;326,69;326,09;326,09;326,09;314,08;314,08;314,08
01.12.2018;02 - 03;320,94;306,46;306,46;306,46;306,46;306,46;313,63;306,46;324,9;324,9;324,9;323,4;323,4;323,4;306,46;306,46;306,46
01.12.2018;03 - 04;321,54;313,78;313,78;313,78;313,78;313,78;313,78;313,78;324,37;324,37;324,37;324,37;324,37;324,37;313,78;313,78;313,78
01.12.2018;04 - 05;324,15;324,6;324,6;324,6;324,6;324,6;325,12;324,6;325,12;325,12;325,12;325,12;325,12;325,12;324,6;324,6;324,6
01.12.2018;05 - 06;325,72;323,63;323,63;323,63;323,63;323,63;323,63;323,63;327,95;327,95;327,95;327,95;327,95;327,95;323,63;323,63;323,63
01.12.2018;06 - 07;331,46;320,05;320,05;320,05;320,05;320,05;320,05;320,05;340,42;340,42;340,42;331,69;331,69;331,69;320,05;320,05;320,05
01.12.2018;07 - 08;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27;340,27
01.12.2018;08 - 09;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01;346,01
01.12.2018;09 - 10;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,16;351,76;351,76;351,76
01.12.2018;10 - 11;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15;354,15
01.12.2018;11 - 12;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;415,93;415,93;415,93
01.12.2018;12 - 13;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;355,94;415,93;415,93;415,93
01.12.2018;13 - 14;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27;355,27
01.12.2018;14 - 15;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;357,65;389,74;389,74;389,74
01.12.2018;15 - 16;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;361,53;435,48;435,48;435,48
01.12.2018;16 - 17;365,04;362,95;362,95;365,41;365,41;365,41;365,41;365,41;365,41;365,41;365,41;362,95;362,95;362,95;451,08;451,08;451,08
01.12.2018;17 - 18;365,26;361,46;361,46;365,04;424,96;365,04;424,96;424,96;365,04;365,04;365,04;361,46;361,46;361,46;426,15;426,15;426,15
01.12.2018;18 - 19;361,01;361,24;361,24;361,24;361,24;361,24;370,12;361,24;361,24;361,24;361,24;361,24;361,24;361,24;384,74;384,74;384,74
01.12.2018;19 - 20;347,13;347,43;347,43;347,43;347,43;347,43;338,55;347,43;347,43;347,43;347,43;347,43;347,43;347,43;352,06;352,06;352,06
01.12.2018;20 - 21;339;340,04;340,04;340,04;340,04;340,04;280,2;340,04;340,04;340,04;340,04;340,04;340,04;340,04;340,04;340,04;340,04
01.12.2018;21 - 22;337,8;339,15;339,15;339,15;339,15;339,15;239,16;339,15;339,15;339,15;339,15;339,15;339,15;339,15;339,15;339,15;339,15
01.12.2018;22 - 23;328,7;321,31;321,31;321,31;321,31;321,31;256,32;321,31;332,21;332,21;332,21;332,21;332,21;332,21;321,31;321,31;321,31
01.12.2018;23 - 00;322,58;288,26;288,26;288,26;288,26;288,26;186,55;186,55;328,48;328,48;328,48;328,48;328,48;328,48;288,26;288,26;288,26
02.12.2018;00 - 01;326,24;323,33;323,33;323,33;323,33;323,33;225,8;225,8;328,78;328,78;328,78;328,78;328,78;328,78;323,33;323,33;323,33
02.12.2018;01 - 02;322,96;314,6;314,6;314,6;314,6;314,6;181,7;181,7;326,39;326,39;326,39;326,39;326,39;326,39;314,6;314,6;314,6
02.12.2018;02 - 03;322,73;312,14;312,14;312,14;312,14;312,14;168,49;168,49;328,63;328,63;328,63;324,82;324,82;324,82;312,14;312,14;312,14
02.12.2018;03 - 04;321,76;302,58;302,58;302,58;302,58;302,58;158,34;158,34;328,63;328,63;328,63;325,79;325,79;325,79;302,58;302,58;302,58
02.12.2018;04 - 05;316,54;308,55;308,55;308,55;308,55;308,55;155,36;155,36;323,18;323,18;323,18;323,18;323,18;323,18;308,55;308,55;308,55
02.12.2018;05 - 06;311,99;310,87;310,87;310,87;310,87;310,87;146,63;310,87;316,31;316,31;316,31;316,31;316,31;316,31;310,87;310,87;310,87
02.12.2018;06 - 07;320,12;320,57;320,57;320,57;320,57;320,57;127,38;320,57;320,57;320,57;320,57;320,57;320,57;320,57;320,57;320,57;320,57
02.12.2018;07 - 08;326,98;328,03;328,03;328,03;328,03;328,03;155,66;328,03;328,03;328,03;328,03;328,03;328,03;328,03;328,03;328,03;328,03
02.12.2018;08 - 09;330,87;331,91;331,91;331,91;331,91;331,91;181,92;331,91;331,91;331,91;331,91;331,91;331,91;331,91;331,91;331,91;331,91
02.12.2018;09 - 10;337,13;337,95;337,95;337,95;337,95;337,95;229,53;337,95;337,95;337,95;337,95;337,95;337,95;337,95;337,95;337,95;337,95
02.12.2018;10 - 11;343,7;344,6;344,6;344,6;344,6;344,6;275,8;344,6;344,6;344,6;344,6;344,6;344,6;344,6;344,6;344,6;344,6
02.12.2018;11 - 12;346,31;347,21;347,21;347,21;347,21;347,21;291,84;347,21;347,21;347,21;347,21;347,21;347,21;347,21;385,64;385,64;385,64
02.12.2018;12 - 13;346,39;347,28;347,28;347,28;347,28;347,28;292,21;347,28;347,28;347,28;347,28;347,28;347,28;347,28;374,37;374,37;374,37
02.12.2018;13 - 14;346,54;347,51;347,51;347,51;347,51;347,51;270,65;347,51;347,51;347,51;347,51;347,51;347,51;347,51;350,04;350,04;350,04
02.12.2018;14 - 15;344,22;345,12;345,12;345,12;345,12;345,12;236,99;345,12;345,12;345,12;345,12;345,12;345,12;345,12;345,12;345,12;345,12
02.12.2018;15 - 16;348,18;348,77;348,77;348,77;348,77;348,77;298,41;348,77;348,77;348,77;348,77;348,77;348,77;348,77;348,77;348,77;348,77
02.12.2018;16 - 17;353,03;352,88;352,88;352,88;352,88;352,88;352,88;352,88;352,88;352,88;352,88;352,88;352,88;352,88;434,21;434,21;434,21
02.12.2018;17 - 18;355,12;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;400,63;400,63;400,63
02.12.2018;18 - 19;352,88;353,55;353,55;353,55;353,55;353,55;353,55;353,55;353,55;353,55;353,55;353,55;353,55;353,55;359,07;359,07;359,07
02.12.2018;19 - 20;347,88;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48;348,48
02.12.2018;20 - 21;341,83;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28;342,28
02.12.2018;21 - 22;336,31;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54
02.12.2018;22 - 23;331,39;321,54;321,54;321,54;321,54;321,54;321,54;321,54;335,49;335,49;335,49;335,49;335,49;335,49;321,54;321,54;321,54
02.12.2018;23 - 00;320,05;292,66;292,66;292,66;292,66;292,66;211,7;211,7;324,82;324,82;324,82;331,76;331,76;331,76;292,66;292,66;292,66
03.12.2018;00 - 01;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75;324,75
03.12.2018;01 - 02;312,81;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88;312,88
03.12.2018;02 - 03;305,72;304,23;304,23;304,23;304,23;304,23;304,23;304,23;306,84;306,84;306,84;306,84;306,84;306,84;304,23;304,23;304,23
03.12.2018;03 - 04;304,82;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9;304,9
03.12.2018;04 - 05;313,55;313,48;313,48;313,48;313,48;313,48;313,48;313,48;313,48;313,48;313,48;317,51;317,51;317,51;313,48;313,48;313,48
03.12.2018;05 - 06;335,86;336,54;336,54;336,54;336,54;336,54;318,63;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54;336,54
03.12.2018;06 - 07;356,01;355,64;355,64;355,64;355,64;358,18;355,64;355,64;355,64;355,64;355,64;355,64;355,64;355,64;358,18;358,18;358,18
03.12.2018;07 - 08;376,53;373,03;373,03;373,03;390,86;390,86;390,86;390,86;373,03;373,03;373,03;373,03;373,03;373,03;390,86;390,86;390,86
03.12.2018;08 - 09;382,13;380,79;380,79;380,79;380,79;402,72;380,79;380,79;380,79;380,79;380,79;380,79;380,79;380,79;439,81;439,81;439,81
03.12.2018;09 - 10;373,7;373,1;373,1;373,1;373,1;404,22;373,1;373,1;373,1;373,1;373,1;373,1;373,1;373,1;449,66;449,66;449,66
03.12.2018;10 - 11;369,89;369,97;369,97;369,97;369,97;369,97;369,97;369,97;369,97;369,97;369,97;369,97;369,97;369,97;453,84;453,84;453,84
03.12.2018;11 - 12;367,73;367,88;367,88;367,88;367,88;367,88;367,88;367,88;367,88;367,88;367,88;367,88;367,88;367,88;485,25;485,25;485,25
03.12.2018;12 - 13;367,73;367,13;367,13;367,13;367,13;387,73;367,13;367,13;367,13;367,13;367,13;367,13;367,13;367,13;511,74;511,74;511,74
03.12.2018;13 - 14;368,77;368,1;368,1;368,1;368,1;391,68;368,1;368,1;368,1;368,1;368,1;368,1;368,1;368,1;503,46;503,46;503,46
03.12.2018;14 - 15;371,16;370,79;370,79;370,79;370,79;398,84;370,79;370,79;370,79;370,79;370,79;370,79;370,79;370,79;486,97;486,97;486,97
03.12.2018;15 - 16;374,44;373,62;373,62;373,62;373,62;402,43;373,62;373,62;373,62;373,62;373,62;373,62;373,62;373,62;511,82;511,82;511,82
03.12.2018;16 - 17;378,7;377,05;377,05;377,05;377,05;402,2;377,05;377,05;377,05;377,05;377,05;377,05;377,05;377,05;503,54;503,54;503,54
03.12.2018;17 - 18;378,32;377,28;377,28;377,28;377,28;395,56;377,28;377,28;377,28;377,28;377,28;377,28;377,28;377,28;500,25;500,25;500,25
03.12.2018;18 - 19;373,85;373,25;373,25;373,25;373,25;403,4;373,25;373,25;373,25;373,25;373,25;373,25;373,25;373,25;462,94;462,94;462,94
03.12.2018;19 - 20;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;370,64;443,84;443,84;443,84
03.12.2018;20 - 21;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12;365,12
03.12.2018;21 - 22;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89;354,89
03.12.2018;22 - 23;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48;343,48
03.12.2018;23 - 00;333,18;333,63;333,63;333,63;333,63;333,63;313,03;313,03;333,63;333,63;333,63;334,6;334,6;334,6;333,63;333,63;333,63
04.12.2018;00 - 01;309,23;270,27;270,27;270,27;270,27;270,27;270,27;270,27;315,64;315,64;315,64;330,49;330,49;330,49;270,27;270,27;270,27
04.12.2018;01 - 02;304,45;247,29;247,29;247,29;247,29;247,29;235,35;235,35;314,22;314,22;314,22;323,93;323,93;323,93;247,29;247,29;247,29
04.12.2018;02 - 03;306,39;258,78;258,78;258,78;258,78;258,78;231,77;231,77;315,72;315,72;315,72;316,91;316,91;316,91;258,78;258,78;258,78
04.12.2018;03 - 04;308,11;269,23;269,23;269,23;269,23;269,23;208,71;208,71;315,27;315,27;315,27;317,73;317,73;317,73;269,23;269,23;269,23
04.12.2018;04 - 05;309,52;304,6;304,6;304,6;304,6;304,6;237,89;237,89;310,57;310,57;310,57;322,51;322,51;322,51;304,6;304,6;304,6
04.12.2018;05 - 06;327,43;326,76;326,76;326,76;326,76;326,76;297,51;306,09;326,76;326,76;326,76;329,15;329,15;329,15;326,76;326,76;326,76
04.12.2018;06 - 07;351,39;347,88;347,88;347,88;347,88;398,84;347,88;347,88;347,88;347,88;347,88;347,88;347,88;347,88;398,84;398,84;398,84
04.12.2018;07 - 08;362,06;359,82;359,82;359,82;359,82;402,05;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;557,26;557,26;557,26
04.12.2018;08 - 09;366,23;364,52;364,52;364,52;364,52;392,13;364,52;364,52;364,52;364,52;364,52;364,52;364,52;364,52;556,89;556,89;556,89
04.12.2018;09 - 10;364,97;362,5;362,5;362,5;362,5;387,43;362,5;362,5;362,5;362,5;362,5;362,5;362,5;362,5;556,74;556,74;556,74
04.12.2018;10 - 11;357,65;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;357,8;463,32;463,32;463,32
04.12.2018;11 - 12;351,24;350,94;350,94;350,94;350,94;357,43;350,94;350,94;350,94;350,94;350,94;350,94;350,94;350,94;462,94;462,94;462,94
04.12.2018;12 - 13;350,64;347,8;347,8;347,8;347,8;386,38;347,8;347,8;347,8;347,8;347,8;347,8;347,8;347,8;463,17;463,17;463,17
04.12.2018;13 - 14;354,44;352,06;352,06;352,06;352,06;376,53;352,06;352,06;352,06;352,06;352,06;352,06;352,06;352,06;463,09;463,09;463,09
04.12.2018;14 - 15;359,22;356,68;356,68;356,68;356,68;395,86;356,68;356,68;356,68;356,68;356,68;356,68;356,68;356,68;463,17;463,17;463,17
04.12.2018;15 - 16;362,06;358,7;358,7;358,7;358,7;441,15;358,7;358,7;358,7;358,7;358,7;358,7;358,7;358,7;462,94;462,94;462,94
04.12.2018;16 - 17;367,35;364,89;364,89;364,89;364,89;438,62;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;522,27;522,27;522,27
04.12.2018;17 - 18;369,52;367,95;367,95;367,95;367,95;437,87;367,95;367,95;367,95;367,95;367,95;367,95;367,95;367,95;511,37;511,37;511,37
04.12.2018;18 - 19;367,8;365,94;365,94;365,94;365,94;423,17;365,94;365,94;365,94;365,94;365,94;365,94;365,94;365,94;463,09;463,09;463,09
04.12.2018;19 - 20;365,94;365,86;365,86;365,86;365,86;365,86;365,86;365,86;365,86;365,86;365,86;365,86;365,86;365,86;418,47;418,47;418,47
04.12.2018;20 - 21;359,97;360,04;360,04;360,04;360,04;360,04;360,04;360,04;360,04;360,04;360,04;360,04;360,04;360,04;364,67;364,67;364,67
04.12.2018;21 - 22;354,3;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37;354,37
04.12.2018;22 - 23;344,97;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04;345,04
04.12.2018;23 - 00;336,24;335,27;335,27;335,27;335,27;335,27;337,06;337,06;337,06;337,06;337,06;337,06;337,06;337,06;335,27;335,27;335,27
05.12.2018;00 - 01;343,25;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33
05.12.2018;01 - 02;341,98;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91;341,91
05.12.2018;02 - 03;342,88;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8;342,8
05.12.2018;03 - 04;341,98;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83;341,83
05.12.2018;04 - 05;343,85;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33;343,33
05.12.2018;05 - 06;353,92;352,95;352,95;352,95;352,95;352,95;351,31;352,95;352,95;352,95;352,95;352,95;352,95;352,95;352,95;352,95;352,95
05.12.2018;06 - 07;382,28;377,8;377,8;377,8;405,56;405,56;407,72;407,72;377,8;377,8;377,8;377,8;377,8;377,8;405,56;405,56;405,56
05.12.2018;07 - 08;400,34;387,8;387,8;391,98;391,98;435,48;494,43;518,39;391,98;391,98;391,98;387,8;387,8;387,8;435,48;435,48;435,48
05.12.2018;08 - 09;416,98;388,02;388,02;440,33;440,33;452,2;514,43;521,89;440,33;440,33;408,92;388,02;388,02;388,02;452,2;452,2;452,2
05.12.2018;09 - 10;420,04;394,14;394,14;435,63;435,63;503,09;508,68;508,68;435,63;435,63;409,14;394,14;394,14;394,14;503,09;503,09;503,09
05.12.2018;10 - 11;410,56;398,32;398,32;407,2;407,2;407,2;494,28;512,34;407,2;407,2;407,2;398,32;398,32;398,32;407,2;493,09;493,09
05.12.2018;11 - 12;401,31;393,1;393,1;395,93;395,93;395,93;494,06;513,31;395,93;395,93;395,93;393,1;393,1;393,1;395,93;492,64;492,64
05.12.2018;12 - 13;404,37;396,38;396,38;396,38;396,38;468,61;399,52;500,4;396,38;396,38;396,38;396,38;396,38;396,38;468,61;549,95;549,95
05.12.2018;13 - 14;399,14;393,55;393,55;393,55;393,55;419,44;393,55;505,77;393,55;393,55;393,55;393,55;393,55;393,55;419,44;556,74;556,74
05.12.2018;14 - 15;401,6;395,04;395,04;395,04;395,04;468,46;395,04;512,64;395,04;395,04;395,04;395,04;395,04;395,04;468,46;528,53;528,53
05.12.2018;15 - 16;410,34;401,23;401,23;405,26;405,26;556,81;405,26;513,16;401,23;401,23;401,23;401,23;401,23;401,23;556,81;556,81;556,81
05.12.2018;16 - 17;417,2;402,05;402,05;432,2;432,2;543,08;432,2;503,98;419,14;419,14;405,11;402,05;402,05;402,05;543,08;562,93;562,93
05.12.2018;17 - 18;416,9;399,74;399,74;440,33;440,33;531,67;440,33;518,24;408,47;408,47;404,66;399,74;399,74;399,74;531,67;563,01;563,01
05.12.2018;18 - 19;407,43;398,4;398,4;398,4;398,4;485,48;398,4;508,09;398,4;398,4;398,4;398,4;398,4;398,4;485,48;513,16;513,16
05.12.2018;19 - 20;384,59;382,73;382,73;382,73;459,06;382,73;382,73;470,33;382,73;382,73;382,73;382,73;382,73;382,73;382,73;512,86;512,86
05.12.2018;20 - 21;380,34;377,8;377,8;377,8;377,8;377,8;377,8;398,55;377,8;377,8;377,8;377,8;377,8;377,8;377,8;451,38;451,38
05.12.2018;21 - 22;368,18;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21;367,21
05.12.2018;22 - 23;363,77;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43;362,43
05.12.2018;23 - 00;348,4;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28;347,28
06.12.2018;00 - 01;350,91;352,48;352,48;352,48;352,48;352,48;306,06;306,06;352,48;352,48;352,48;352,48;352,48;352,48;352,48;352,48;352,48
06.12.2018;01 - 02;344,57;345,39;345,39;345,39;345,39;345,39;315,39;315,39;345,39;345,39;345,39;345,39;345,39;345,39;345,39;345,39;345,39
06.12.2018;02 - 03;342,48;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33;342,33
06.12.2018;03 - 04;339,5;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2;339,2
06.12.2018;04 - 05;337,41;339,5;339,5;339,5;339,5;339,5;313,97;313,97;339,5;339,5;339,5;339,5;339,5;339,5;339,5;339,5;339,5
06.12.2018;05 - 06;358,23;358,23;358,23;358,23;358,23;358,23;355,99;355,99;358,23;358,23;358,23;358,23;358,23;358,23;358,23;358,23;358,23
06.12.2018;06 - 07;383,53;382,26;382,26;382,26;382,26;382,26;403,31;403,31;382,26;382,26;382,26;382,26;382,26;382,26;382,26;382,26;382,26
06.12.2018;07 - 08;414,65;414,5;414,5;414,5;414,5;414,5;421,07;477,94;414,5;414,5;414,5;414,5;414,5;414,5;439,5;439,5;439,5
06.12.2018;08 - 09;435,47;433,31;433,31;433,31;433,31;433,31;433,31;501,3;433,31;433,31;433,31;433,31;433,31;433,31;461;461;461
06.12.2018;09 - 10;433,38;432,71;432,71;432,71;432,71;432,71;432,71;499,65;432,71;432,71;432,71;432,71;432,71;432,71;509,28;509,28;509,28
06.12.2018;10 - 11;408,38;407,19;407,19;407,19;407,19;407,19;407,19;502,19;407,19;407,19;407,19;407,19;407,19;407,19;511,74;511,74;511,74
